scenario,stage,period,price,buy_volume_mwh,DKL_ICE_H,VAS_ST_H,VAS_CCGT_D,DKL_ST_H,VAS_GT_D,IND,COM,RESI,PV_C,PV_A,W_C,W_A
High RES,DAM,18,130.24,189.17005,52.5,93.22504,0.0,0.0,0.0,-74.42724880733513,-80.2250661801149,-50.52379163207497,28.72460086916529,28.724600903191458,1.0009328829912891,1.0009328841769598
High RES,DAM,19,130.24,142.129635,52.5,9.7816147,0.0,0.0,0.0,-74.42724868686439,-62.32396798059986,-34.79611031506076,53.71320233932568,53.71320226853898,0.9196541379361607,0.9196541367241814
High RES,DAM,20,130.24,142.12963500000004,52.5,9.7816147,0.0,0.0,0.0,-74.4272486868644,-64.70123461380567,-32.41884368185495,53.71320233932568,53.71320226853898,0.9196541379361607,0.9196541367241814
High RES,DAM,21,125.3,128.049106,29.669822,0.0,0.0,0.0,0.0,-74.42724891109462,-61.70835623130542,-28.158500509999936,66.80640792033606,66.80640815406147,0.5057344931165739,0.5057344948859103
High RES,DAM,22,125.3,128.04910599999997,29.669822,0.0,0.0,0.0,0.0,-74.42724891109462,-63.16758066552562,-26.69927607577973,66.80640792033606,66.80640815406147,0.5057344931165739,0.5057344948859103
High RES,DAM,23,125.3,123.752358,18.2146071,0.0,0.0,0.0,0.0,-74.42724862560308,-63.045804127093334,-25.161634836378582,71.94212180314919,71.9421217951566,0.267918855399487,0.2679188553697219
High RES,DAM,24,125.3,123.75235900000001,18.2146071,0.0,0.0,0.0,0.0,-74.42724922602473,-63.68597529181453,-24.521464071235762,71.94212180314919,71.9421217951566,0.267918855399487,0.2679188553697219
High RES,DAM,25,125.3,129.219719,24.9051009,0.0,0.0,0.0,0.0,-74.42724886809597,-67.53183932498729,-25.69233238179173,71.07212760101463,71.07212757886502,0.30103244754458575,0.3010324474507691
High RES,DAM,26,125.3,129.21972,24.9051009,0.0,0.0,0.0,0.0,-74.42724944299516,-67.26675730045454,-25.957414831425282,71.07212760101463,71.07212757886502,0.30103244754458575,0.3010324474507691
High RES,DAM,27,125.3,133.379474,38.103927,0.0,0.0,0.0,0.0,-74.42724935913209,-67.05740236265522,-26.99633932076267,64.98232427508617,64.98232410602003,0.20620722999014757,0.20620722945365305
High RES,DAM,28,125.3,133.37947400000002,38.103927,0.0,0.0,0.0,0.0,-74.4272493591321,-65.65475549013358,-28.398986193284333,64.98232427508617,64.98232410602003,0.20620722999014757,0.20620722945365305
High RES,DAM,29,130.24,154.224398,52.5,26.305613,0.0,0.0,0.0,-74.42724970686987,-72.75506162680524,-34.82795449982488,51.35698478358776,51.356985102773486,0.24534146780697752,0.24534146933178455
High RES,DAM,30,130.24,154.224397,52.5,26.305613,0.0,0.0,0.0,-74.42724922501347,-69.6327359861002,-37.95027962238634,51.35698478358776,51.356985102773486,0.24534146780697752,0.24534146933178455
High RES,DAM,31,130.24,201.051685,52.5,104.98813,0.0,0.0,0.0,-74.4272487462148,-87.17730949189583,-55.49685896931437,29.299405990082743,29.299406153512606,0.5072396805001524,0.5072396833294969
High RES,DAM,32,130.24,201.051686,52.5,104.98813,0.0,0.0,0.0,-74.42724911524,-81.07336925241343,-61.60079983977157,29.299405990082743,29.299406153512606,0.5072396805001524,0.5072396833294969
High RES,DAM,33,156.17,255.456971,52.5,136.5,53.014639,0.0,0.0,-74.42724912442262,-96.76063820185139,-89.22152191500099,7.818656692905985,7.8186566962963004,1.3787286157374363,1.3787286163352785
High RES,DAM,34,156.17,255.456971,52.5,136.5,53.014639,0.0,0.0,-74.42724912442263,-87.25460481469003,-98.72755530216237,7.818656692905985,7.8186566962963004,1.3787286157374363,1.3787286163352785
High RES,DAM,35,156.17,310.944445,52.5,136.5,119.48280999999999,0.0,0.0,-74.42724810673884,-99.09812261578779,-138.32599243122337,0.0,0.0,1.684276581118421,1.684276592631579
High RES,DAM,36,156.17,310.944448,52.5,136.5,119.48280999999999,0.0,0.0,-74.42724881731486,-87.25243708898714,-150.17168024744802,0.0,0.0,1.684276581118421,1.684276592631579
High RES,DAM,37,156.17,344.859734,52.5,195.0,95.676852,0.0,0.0,-74.42724809911566,-87.1853016482191,-183.86719532336525,0.0,0.0,1.1514491212263158,1.151449109473684
High RES,DAM,38,156.17,344.859742,52.5,195.0,95.676852,0.0,0.0,-74.42724981333863,-76.27939197531808,-194.77311128204326,0.0,0.0,1.1514491212263158,1.151449109473684
High RES,DAM,39,156.17,355.666272,52.5,195.0,107.06635,0.0,0.0,-74.42724915434962,-69.74791825342528,-211.8963405931501,0.0,0.0,0.7525811419776316,0.7525811389473684
High RES,DAM,40,156.17,355.666271,52.5,195.0,107.06635,0.0,0.0,-74.42724894606475,-62.124156994139724,-219.52010106072052,0.0,0.0,0.7525811419776316,0.7525811389473684
High RES,DAM,41,156.17,356.078561,52.5,195.0,107.78001,0.0,0.0,-74.42725009955556,-56.394615062128054,-225.55089717669134,0.0,0.0,0.5463739141644737,0.5463739142105263
High RES,DAM,42,156.17,356.07856000000004,52.5,195.0,107.78001,0.0,0.0,-74.4272498912446,-52.309453634234686,-229.63605781289573,0.0,0.0,0.5463739141644737,0.5463739142105263
High RES,DAM,43,156.17,345.31399,52.5,195.0,96.764662,0.0,0.0,-74.42724883786494,-47.89708755801516,-223.3762487242199,0.0,0.0,0.7179623685210527,0.7179623715789473
High RES,DAM,44,156.17,345.313994,52.5,195.0,96.764662,0.0,0.0,-74.42724969616648,-46.81248199873954,-224.46085742519395,0.0,0.0,0.7179623685210527,0.7179623715789473
High RES,DAM,45,156.17,322.285634,52.5,195.0,73.621909,0.0,0.0,-74.42724986668851,-42.955776452215666,-205.33134736309583,0.0,0.0,0.7962308398947369,0.7962308421052631
High RES,DAM,46,156.17,322.28563199999996,52.5,195.0,73.621909,0.0,0.0,-74.42724940709769,-44.04199377058723,-204.24512850431503,0.0,0.0,0.7962308398947369,0.7962308421052631
High RES,DAM,47,156.17,292.959309,52.5,195.0,44.326384,0.0,0.0,-74.4272494301834,-40.54061488731782,-178.40883773899878,0.0,0.0,0.7751585333421054,0.7751585331578947
High RES,DAM,48,156.17,292.959312,52.5,195.0,44.326384,0.0,0.0,-74.42725018867935,-42.855348825466535,-176.0941060423541,0.0,0.0,0.7751585333421054,0.7751585331578947
High RES,IDA1,1,140.553,23.942562999999996,52.5,195.0,3.552713678800501e-15,0.0,0.0,-72.0030344235558,-58.59377368144312,-135.7088473646914,0.0,0.0,9.402827943801864,9.402827945888486
High RES,IDA1,2,140.553,23.942562999999996,52.5,195.0,3.552713678800501e-15,0.0,0.0,-72.00303385196308,-58.794703776420604,-135.50791571910986,0.0,0.0,9.402828882703467,9.40282888479009
High RES,IDA1,3,140.553,17.321713,52.5,195.0,0.0,0.0,0.0,-71.67104893511478,-56.94846999414008,-130.24494679713277,0.0,0.0,5.682234103032839,5.682234093354809
High RES,IDA1,4,140.553,17.321713,52.5,195.0,0.0,0.0,0.0,-71.6710492385685,-57.41740755278872,-129.77601003694733,0.0,0.0,5.682233953991305,5.682233944313273
High RES,IDA1,5,130.24,57.499268,52.5,136.891202,0.0,0.0,0.0,-64.42414025024554,-47.84203715339518,-106.24689583120598,0.0,0.0,14.560939467423358,14.56093946742336
High RES,IDA1,6,130.24,57.499273,52.5,136.89119699999998,0.0,0.0,0.0,-64.42414033723021,-48.68664127143779,-105.40229192121231,0.0,0.0,14.560939364940147,14.560939364940147
High RES,IDA1,7,130.24,43.128031,52.5,130.654649,0.0,0.0,0.0,-66.61496326500655,-46.174893479541254,-96.45527775331908,0.0,0.0,13.045241198933438,13.045241198933438
High RES,IDA1,8,130.24,43.128026,52.5,130.654654,0.0,0.0,0.0,-66.61496337369158,-47.69976845744336,-94.93040300812396,0.0,0.0,13.045241069629453,13.045241069629455
High RES,IDA1,9,130.24,34.820619,52.5,130.21571100000003,0.0,0.0,0.0,-69.35406589458117,-48.26427384685068,-90.16735251116683,0.0,0.0,12.534991126299346,12.534991126299342
High RES,IDA1,10,130.24,34.820619,52.5,130.21571100000003,0.0,0.0,0.0,-69.35406589458117,-50.79038774851445,-87.64123860950302,0.0,0.0,12.534991126299337,12.534991126299335
High RES,IDA1,11,130.24,25.288398999999995,52.5,140.196211,0.0,0.0,0.0,-72.56278176621575,-55.945195542884846,-87.71391528079344,0.0,0.0,11.762842914947017,11.762842914947019
High RES,IDA1,12,130.24,25.288398999999995,52.5,140.196211,0.0,0.0,0.0,-72.56278177358857,-59.78266747572466,-83.87644336255029,0.0,0.0,11.762842875931756,11.762842875931756
High RES,IDA1,13,156.17,17.0745605,52.5,136.5,30.9274264,0.0,0.0,-78.66188165610662,-72.4877580314623,-89.8562338614811,7.787000038262561e-05,7.787000082902214e-05,10.539146079524395,10.539146079524395
High RES,IDA1,14,156.17,17.074560599999998,52.5,136.5,30.9274264,0.0,0.0,-78.66188168874561,-77.85810700617209,-84.4858849541323,7.787000038262561e-05,7.787000082902214e-05,10.539146079524395,10.539146079524395
High RES,IDA1,15,171.787,39.4271480861568,52.5,139.67709158417003,27.478116190023727,9.775666412830883,1.0318758991321488,-86.97293324055552,-87.57986888849476,-82.75984130682475,4.76725327,4.76725327,8.657693169859101,8.657693169859101
High RES,IDA1,16,171.787,39.4271480861568,52.5,139.67709158417003,27.478116190023727,9.775666412830883,1.0318758991321488,-86.97293324055552,-93.48797850031056,-76.85173169500895,4.76725327,4.76725327,8.657693169859101,8.657693169859101
High RES,IDA1,17,143.264,55.70714203235675,52.5,101.70158261192664,18.3231648985552,14.991680371545161,1.5824551503297672,-92.73488174039225,-94.86971916437167,-68.04077471476108,26.105663869999997,26.105663869999997,7.1675825835841245,7.1675825835841245
High RES,IDA1,18,143.264,55.70714403235675,52.5,101.70158280735646,18.32316532100254,14.9916807171839,1.582455186813856,-92.73488210314038,-99.9588479792702,-62.951646537114414,26.105663869999997,26.105663869999997,7.1675825835841245,7.1675825835841245
High RES,IDA1,19,143.264,62.26072720786466,52.5,25.938210605112374,19.190595433426022,15.701396263712201,1.6573696056140657,-98.72028256621634,-82.66649411835823,-46.15355129795043,50.5793392,50.5793392,5.697039037330171,5.697039037330171
High RES,IDA1,20,143.264,62.26072720786466,52.5,25.938210605112374,19.190595433426022,15.701396263712201,1.6573696056140657,-98.72028256621635,-85.8196999389898,-43.00034547731887,50.5793392,50.5793392,5.697039037330171,5.697039037330171
High RES,IDA1,21,137.83,41.10696017439752,30.91977800358571,10.676282099036325,12.045036214297392,9.855029629879683,1.040253127598411,-89.13067250514572,-73.89910769427877,-33.72133355297549,62.481432000000005,62.481432000000005,3.625935894001242,3.625935894001242
High RES,IDA1,22,137.83,41.10696107439752,30.91977800358571,10.676282099036325,12.045036214297392,9.855029629879683,1.040253127598411,-89.13067291285678,-75.64660854666924,-31.973833192873947,62.481432000000005,62.481432000000005,3.625935894001242,3.625935894001242
High RES,IDA1,23,137.83,27.49323709830579,19.496521326722117,7.290955508076246,8.225693393727047,6.730112776685765,0.7104007930946086,-81.43059121732158,-68.97819254348815,-27.52925622826527,65.84717945,65.84717945,1.8949992553846045,1.8949992553846045
High RES,IDA1,24,137.83,27.49323609830579,19.496521273835853,7.290955207282797,8.225693054370334,6.730112499030274,0.7104007637865288,-81.43059121732158,-69.67860129605194,-26.828847475701497,65.84717945,65.84717945,1.8949992553846045,1.8949992553846045
High RES,IDA1,25,137.83,23.079457159879638,25.811385955902168,6.40428454768014,7.225346669177594,5.911647274781668,0.6240072123380649,-77.94765016511072,-70.72608833976898,-26.907577069995295,63.49734651000001,63.49734651000001,1.3049756474976775,1.3049756474976775
High RES,IDA1,26,137.83,23.079456159879637,25.81138591289232,6.404284243750043,7.2253463262821,5.91164699423081,0.6240071827243632,-77.9476501651107,-70.44846768312577,-27.185197726638506,63.49734651000001,63.49734651000001,1.3049756474976775,1.3049756474976775
High RES,IDA1,27,137.83,40.96733426110621,38.99783740299964,12.108338752167391,13.660689874240134,11.176928078923746,1.1797868527752844,-82.4360227399433,-74.27314057456893,-29.901291028037758,53.56338871,53.56338871,1.1800472197219003,1.1800472197219003
High RES,IDA1,28,137.83,40.967334361106204,38.99783740299964,12.108338752167391,13.660689874240134,11.176928078923746,1.1797868527752844,-82.43602278411878,-72.71956137375035,-31.4548702846809,53.56338871,53.56338871,1.1800472197219003,1.1800472197219003
High RES,IDA1,29,143.264,58.32309266636125,52.5,42.50168546735977,21.12184054362846,17.281505899332373,1.8241589560406395,-86.70741291897662,-84.75932150694496,-40.574411207578414,37.21087851,37.21087851,1.195098828569381,1.195098828569381
High RES,IDA1,30,143.264,58.32309456636124,52.5,42.50168575440418,21.121840917972683,17.281506205614015,1.8241589883703682,-86.70741328700271,-81.12182679620234,-44.211906450294954,37.21087851,37.21087851,1.195098828569381,1.195098828569381
High RES,IDA1,31,143.264,57.84715804359534,52.5,114.94293311233399,24.33075420734486,19.90698071510034,2.101292408816147,-86.7695696885817,-101.63398154536063,-64.69994057348266,18.37686435,18.37686435,1.2839033969148246,1.2839033969148246
High RES,IDA1,32,143.264,57.84715744359535,52.5,114.94293293549751,24.330753775134898,19.906980361474012,2.101292371488923,-86.76956982571069,-94.51782052972558,-71.81610185198873,18.37686435,18.37686435,1.2839033969148246,1.2839033969148246
High RES,IDA1,33,171.787,41.776977449202285,52.5,142.20144312580507,69.28912683903467,17.542901925554062,1.8517507588084843,-84.29907188200076,-109.59469940274109,-101.05561575653316,4.200156870000001,4.200156870000001,1.5819255260363574,1.5819255260363574
High RES,IDA1,34,171.787,41.77697744920229,52.5,142.20144312580507,69.28912683903467,17.542901925554062,1.8517507588084843,-84.29907188200079,-98.82781225800376,-111.82250290127048,4.200156870000001,4.200156870000001,1.5819255260363574,1.5819255260363574
High RES,IDA1,35,171.787,40.6699551,52.5,143.132680652848,130.87936421182297,20.408248162609176,2.1542039727198574,-84.13364414556273,-112.02195965759903,-156.36571445058826,0.0,0.0,1.723410756375,1.723410756375
High RES,IDA1,36,171.787,40.6699524,52.5,143.13268016264806,130.87936336954058,20.40824665430171,2.154203813509625,-84.13364421716149,-98.63142351870218,-169.75625081788635,0.0,0.0,1.723410756375,1.723410756375
High RES,IDA1,37,171.787,34.5225357,52.5,195.0,108.62260740435553,18.743379734753788,1.9784678608906776,-81.86449258056936,-95.89741207560563,-202.24037611452502,0.0,0.0,1.57891520035,1.57891520035
High RES,IDA1,38,171.787,34.5225272,52.5,195.0,108.62260432822198,18.743375281005243,1.9784673907727757,-81.86449247285356,-83.90171241629372,-214.2360753815527,0.0,0.0,1.57891520035,1.57891520035
High RES,IDA1,39,171.787,26.118735,52.5,195.0,116.33174971725029,14.767714929120345,1.5588143536293695,-79.88667388735323,-74.86410237013087,-227.4394667434409,0.0,0.0,1.0159844904625,1.0159844904625
High RES,IDA1,40,171.787,26.1187364,52.5,195.0,116.33175007929411,14.767715506166136,1.5588144145397589,-79.88667397096256,-66.68111942657228,-235.62245000339016,0.0,0.0,1.0159844904625,1.0159844904625
High RES,IDA1,41,171.787,17.5889157,52.5,195.0,114.01260539084001,9.997035023360807,1.0552425857991963,-78.100635854806,-59.177993128177384,-236.68304905539156,0.0,0.0,0.6983952941875,0.6983952941875
High RES,IDA1,42,171.787,17.5889164,52.5,195.0,114.01260575142092,9.997035601729824,1.0552426468492593,-78.10063579215203,-54.89120708609035,-240.96983486013264,0.0,0.0,0.6983952941875,0.6983952941875
High RES,IDA1,43,171.787,12.164020300000002,52.5,195.0,101.08048724169552,6.303780685903543,0.6653990724009295,-77.04608896824335,-49.58242212357632,-231.23609432828033,0.0,0.0,1.15746977505,1.15746977505
High RES,IDA1,44,171.787,12.1640163,52.5,195.0,101.0804857119398,6.303778451511733,0.6653988365484608,-77.04608896824335,-48.459652445795754,-232.35886400606086,0.0,0.0,1.15746977505,1.15746977505
High RES,IDA1,45,171.787,8.4974073,52.5,195.0,76.70528979018863,3.7916093757087794,0.4002254341025934,-76.38699727436152,-44.08684701484706,-210.73793669279144,0.0,0.0,1.4073267010000001,1.4073267010000001
High RES,IDA1,46,171.787,8.4974094,52.5,195.0,76.70529063782833,3.791610418044728,0.40022554412694356,-76.3869972974244,-45.20166586648204,-209.6231179180935,0.0,0.0,1.4073267010000001,1.4073267010000001
High RES,IDA1,47,171.787,4.53315118,52.5,195.0,45.64873003590241,1.354911977575704,0.14301848652187987,-75.57727249450785,-41.16703387305337,-181.16554686893878,0.0,0.0,1.63159586325,1.63159586325
High RES,IDA1,48,171.787,4.5331481700000005,52.5,195.0,45.64872862928923,1.3549105363212977,0.1430183343894703,-75.57727249197093,-43.517533799565115,-178.81504693496393,0.0,0.0,1.63159586325,1.63159586325
High RES,IDA2,1,171.787,0.015894591190345725,52.5,195.0,0.008345608739564553,0.0068282253323680925,0.0007207571184166319,-72.00464377216731,-58.59508331805918,-135.71188060976382,0.0,0.0,9.397856764400002,9.397856764400002
High RES,IDA2,2,171.787,0.015898591193552875,52.5,195.0,0.008347708979911984,0.006829943710834171,0.0007209385028102736,-72.0046437721682,-58.79601837342588,-135.51094555439948,0.0,0.0,9.397856764400002,9.397856764400002
High RES,IDA2,3,0.0,0.0,52.5,195.0,0.0,0.0,0.0,-71.67104893511478,-56.94846999414008,-130.24494679713277,0.0,0.0,5.682234103032839,5.682234093354809
High RES,IDA2,4,0.0,0.0,52.5,195.0,0.0,0.0,0.0,-71.6710492385685,-57.41740755278872,-129.77601003694733,0.0,0.0,5.682233953991305,5.682233944313273
High RES,IDA2,5,143.264,14.374817930346714,52.5,138.64196280988642,6.628383161100872,5.423222586355259,0.5724512730041662,-66.92491743889465,-49.69914032476824,-110.37112337118381,0.0,0.0,11.614584452250002,11.614584452250002
High RES,IDA2,6,143.264,14.37481732538029,52.5,138.64195788068218,6.62838285879136,5.4232223390111125,0.5724512468956174,-66.92491740794745,-50.57652968134935,-109.49373394058352,0.0,0.0,11.614584452250002,11.614584452250002
High RES,IDA2,7,143.264,10.782007016116873,52.5,132.09000370963184,4.907550137056583,4.015268293955386,0.4238338754730685,-68.56803476650495,-47.52868644315593,-99.28323178820601,0.0,0.0,10.721646940875,10.721646940875
High RES,IDA2,8,143.264,10.782006357508907,52.5,132.09000852526754,4.907549888050354,4.0152680902230165,0.4238338539679851,-68.5680347478466,-49.098268848495835,-97.71364934291647,0.0,0.0,10.721646940875,10.721646940875
High RES,IDA2,9,143.264,8.705154583098686,52.5,131.38143146115075,3.9586527136719636,3.238897674822516,0.34188364345348776,-70.62236170011215,-49.14689515084178,-91.81626629164474,0.0,0.0,10.08232927975,10.08232927975
High RES,IDA2,10,143.264,8.70515458309867,52.5,131.38143146115075,3.9586527136719565,3.2388976748225096,0.34188364345348715,-70.62236170011215,-51.71920475313893,-89.24395668934756,0.0,0.0,10.08232927975,10.08232927975
High RES,IDA2,11,143.264,6.322099821619034,52.5,140.92747367644327,2.935523104388233,2.4017916308630998,0.2535224499244383,-73.02889860529487,-56.30456707018004,-88.27735747441912,0.0,0.0,9.296258284137501,9.296258284137501
